time,data
2023/06/27 10:51:26.42711455,37.455842
2023/06/27 10:51:26.143486527,37.455842
2023/06/27 10:51:26.243282566,37.455842
2023/06/27 10:51:26.343057177,37.455842
2023/06/27 10:51:26.443183234,37.455842
2023/06/27 10:51:26.543379727,37.455842
2023/06/27 10:51:26.643227950,37.455842
2023/06/27 10:51:26.743111854,37.455842
2023/06/27 10:51:26.843491116,37.455842
2023/06/27 10:51:26.943298267,37.455842
2023/06/27 10:51:27.43120433,37.455842
2023/06/27 10:51:27.143447739,37.455842
2023/06/27 10:51:27.243281310,37.455842
2023/06/27 10:51:27.343616396,37.455842
2023/06/27 10:51:27.443463704,37.455842
2023/06/27 10:51:27.543536134,37.455842
2023/06/27 10:51:27.643224642,37.455842
2023/06/27 10:51:27.743442307,37.455842
2023/06/27 10:51:27.843098918,37.455842
2023/06/27 10:51:27.943602211,37.455842
2023/06/27 10:51:28.43607866,37.455842
2023/06/27 10:51:28.143521616,37.455842
2023/06/27 10:51:28.243437018,37.455842
2023/06/27 10:51:28.343005547,37.455842
2023/06/27 10:51:28.443558913,37.455842
2023/06/27 10:51:28.543708484,37.455842
2023/06/27 10:51:28.643631273,37.455842
2023/06/27 10:51:28.743340412,37.455842
2023/06/27 10:51:28.843541071,37.455842
2023/06/27 10:51:28.942971038,37.455842
2023/06/27 10:51:29.43550573,37.455842
2023/06/27 10:51:29.143093535,37.455842
2023/06/27 10:51:29.243262272,37.455842
2023/06/27 10:51:29.343323520,37.455842
2023/06/27 10:51:29.443288831,37.455842
2023/06/27 10:51:29.542948044,37.455842
2023/06/27 10:51:29.643044949,37.455842
2023/06/27 10:51:29.743013232,37.455842
2023/06/27 10:51:29.842873085,37.455842
2023/06/27 10:51:29.942798644,37.455842
2023/06/27 10:51:30.42745098,37.455842
2023/06/27 10:51:30.142710279,37.455842
2023/06/27 10:51:30.242822487,37.455842
2023/06/27 10:51:30.342967258,37.455842
2023/06/27 10:51:30.443203891,37.455842
2023/06/27 10:51:30.542930933,37.455842
2023/06/27 10:51:30.643010705,37.455842
2023/06/27 10:51:30.742978468,37.455842
2023/06/27 10:51:30.843188391,37.455842
2023/06/27 10:51:30.943037137,37.455842
2023/06/27 10:51:31.43055910,37.455842
2023/06/27 10:51:31.143339591,37.455842
2023/06/27 10:51:31.243091771,37.455842
2023/06/27 10:51:31.343085840,37.455842
2023/06/27 10:51:31.443106796,37.455842
2023/06/27 10:51:31.543096341,37.455842
2023/06/27 10:51:31.643060685,37.455842
2023/06/27 10:51:31.743005707,37.455842
2023/06/27 10:51:31.843070703,37.455842
2023/06/27 10:51:31.943085162,37.455842
2023/06/27 10:51:32.42968898,37.455842
2023/06/27 10:51:32.142915918,37.455842
2023/06/27 10:51:32.242867603,37.455842
2023/06/27 10:51:32.342836023,37.455842
2023/06/27 10:51:32.443059562,37.455842
2023/06/27 10:51:32.543041156,37.455842
2023/06/27 10:51:32.642854415,37.455842
2023/06/27 10:51:32.743364416,37.455842
2023/06/27 10:51:32.843103905,37.455842
2023/06/27 10:51:32.943093237,37.455842
2023/06/27 10:51:33.43258846,37.455842
2023/06/27 10:51:33.142852627,37.455842
2023/06/27 10:51:33.242907487,37.455842
2023/06/27 10:51:33.343214260,37.455842
2023/06/27 10:51:33.442856454,37.455842
2023/06/27 10:51:33.543040898,37.455842
2023/06/27 10:51:33.643045024,37.455842
2023/06/27 10:51:33.742821541,37.455842
2023/06/27 10:51:33.842838287,37.455842
2023/06/27 10:51:33.942940709,37.455842
2023/06/27 10:51:34.42910267,37.455842
2023/06/27 10:51:34.143026666,37.455842
2023/06/27 10:51:34.242896610,37.455842
2023/06/27 10:51:34.342768149,37.455842
2023/06/27 10:51:34.442768952,37.455842
2023/06/27 10:51:34.542937182,37.455842
2023/06/27 10:51:34.642880411,37.455842
2023/06/27 10:51:34.742912827,37.455842
2023/06/27 10:51:34.843099737,37.455842
2023/06/27 10:51:34.943215447,37.455842
2023/06/27 10:51:35.43155971,37.455842
2023/06/27 10:51:35.143116321,37.455842
2023/06/27 10:51:35.243302325,37.455842
2023/06/27 10:51:35.342998275,37.455842
2023/06/27 10:51:35.442933811,37.455842
2023/06/27 10:51:35.543038332,37.455842
2023/06/27 10:51:35.642929837,37.455842
2023/06/27 10:51:35.742985427,37.455842
2023/06/27 10:51:35.843030548,37.455842
2023/06/27 10:51:35.943010207,37.455842
2023/06/27 10:51:36.42721528,37.455842
2023/06/27 10:51:36.142912385,37.455842
2023/06/27 10:51:36.242821838,37.455842
2023/06/27 10:51:36.342974611,37.455842
2023/06/27 10:51:36.442863144,37.455842
2023/06/27 10:51:36.543104845,37.455842
2023/06/27 10:51:36.642861798,37.455842
2023/06/27 10:51:36.742930596,37.455842
2023/06/27 10:51:36.842877106,37.455842
2023/06/27 10:51:36.942759708,37.455842
2023/06/27 10:51:37.43002514,37.455842
2023/06/27 10:51:37.143141336,37.455842
2023/06/27 10:51:37.242997983,37.455842
2023/06/27 10:51:37.342921477,37.455842
2023/06/27 10:51:37.442886534,37.455842
2023/06/27 10:51:37.543027062,37.455842
2023/06/27 10:51:37.642920250,37.455842
2023/06/27 10:51:37.742905314,37.455842
2023/06/27 10:51:37.842898024,37.455842
2023/06/27 10:51:37.942840374,37.455842
2023/06/27 10:51:38.42943010,37.455842
2023/06/27 10:51:38.142781078,37.455842
2023/06/27 10:51:38.242843061,37.455842
2023/06/27 10:51:38.342927451,37.455842
2023/06/27 10:51:38.442876679,37.455842
2023/06/27 10:51:38.543009253,37.455842
2023/06/27 10:51:38.643042668,37.455842
2023/06/27 10:51:38.742853403,37.455842
2023/06/27 10:51:38.842952471,37.455842
2023/06/27 10:51:38.942872310,37.455842
2023/06/27 10:51:39.42984602,37.455842
2023/06/27 10:51:39.143020041,37.455842
2023/06/27 10:51:39.242865437,37.455842
2023/06/27 10:51:39.343235025,37.455842
2023/06/27 10:51:39.443448949,37.455842
2023/06/27 10:51:39.543468199,37.455842
2023/06/27 10:51:39.643460463,37.455842
2023/06/27 10:51:39.742997549,37.455842
2023/06/27 10:51:39.843055012,37.455842
2023/06/27 10:51:39.943135108,37.455842
2023/06/27 10:51:40.43145090,37.455842
2023/06/27 10:51:40.143362782,37.455842
2023/06/27 10:51:40.242973468,37.455842
2023/06/27 10:51:40.342937720,37.455842
2023/06/27 10:51:40.443125866,37.455842
2023/06/27 10:51:40.543315606,37.455842
2023/06/27 10:51:40.643177584,37.455842
2023/06/27 10:51:40.743039598,37.455842
2023/06/27 10:51:40.843507973,37.455842
2023/06/27 10:51:40.942835902,37.455842
2023/06/27 10:51:41.42883994,37.455842
2023/06/27 10:51:41.143089798,37.455842
2023/06/27 10:51:41.242845264,37.455842
2023/06/27 10:51:41.342868981,37.455842
2023/06/27 10:51:41.443164394,37.455842
2023/06/27 10:51:41.543120230,37.455842
2023/06/27 10:51:41.643296163,37.455842
2023/06/27 10:51:41.742950448,37.455842
2023/06/27 10:51:41.842935996,37.455842
2023/06/27 10:51:41.942940367,37.455842
2023/06/27 10:51:42.43035353,37.455842
