time,data
2023/06/27 10:51:26.42726032,126.951699
2023/06/27 10:51:26.143484907,126.951699
2023/06/27 10:51:26.243280689,126.951699
2023/06/27 10:51:26.343055527,126.951699
2023/06/27 10:51:26.443181715,126.951699
2023/06/27 10:51:26.543378247,126.951699
2023/06/27 10:51:26.643226586,126.951699
2023/06/27 10:51:26.743110469,126.951699
2023/06/27 10:51:26.843489522,126.951699
2023/06/27 10:51:26.943297006,126.951699
2023/06/27 10:51:27.43118985,126.951699
2023/06/27 10:51:27.143446524,126.951699
2023/06/27 10:51:27.243280185,126.951699
2023/06/27 10:51:27.343614501,126.951699
2023/06/27 10:51:27.443461836,126.951699
2023/06/27 10:51:27.543534909,126.951699
2023/06/27 10:51:27.643223134,126.951699
2023/06/27 10:51:27.743440992,126.951699
2023/06/27 10:51:27.843097647,126.951699
2023/06/27 10:51:27.943601054,126.951699
2023/06/27 10:51:28.43606409,126.951699
2023/06/27 10:51:28.143519762,126.951699
2023/06/27 10:51:28.243435696,126.951699
2023/06/27 10:51:28.343019289,126.951699
2023/06/27 10:51:28.443557585,126.951699
2023/06/27 10:51:28.543706803,126.951699
2023/06/27 10:51:28.643629809,126.951699
2023/06/27 10:51:28.743339101,126.951699
2023/06/27 10:51:28.843539070,126.951699
2023/06/27 10:51:28.942987624,126.951699
2023/06/27 10:51:29.43561337,126.951699
2023/06/27 10:51:29.143092310,126.951699
2023/06/27 10:51:29.243261076,126.951699
2023/06/27 10:51:29.343322114,126.951699
2023/06/27 10:51:29.443287312,126.951699
2023/06/27 10:51:29.542966817,126.951699
2023/06/27 10:51:29.643042925,126.951699
2023/06/27 10:51:29.743011232,126.951699
2023/06/27 10:51:29.842863702,126.951699
2023/06/27 10:51:29.942818144,126.951699
2023/06/27 10:51:30.42767548,126.951699
2023/06/27 10:51:30.142731126,126.951699
2023/06/27 10:51:30.242813340,126.951699
2023/06/27 10:51:30.342962035,126.951699
2023/06/27 10:51:30.443201997,126.951699
2023/06/27 10:51:30.542958835,126.951699
2023/06/27 10:51:30.643140200,126.951699
2023/06/27 10:51:30.742973967,126.951699
2023/06/27 10:51:30.843184190,126.951699
2023/06/27 10:51:30.943030140,126.951699
2023/06/27 10:51:31.43050844,126.951699
2023/06/27 10:51:31.143334779,126.951699
2023/06/27 10:51:31.243087074,126.951699
2023/06/27 10:51:31.343081117,126.951699
2023/06/27 10:51:31.443102211,126.951699
2023/06/27 10:51:31.543091467,126.951699
2023/06/27 10:51:31.643054905,126.951699
2023/06/27 10:51:31.743000981,126.951699
2023/06/27 10:51:31.843066450,126.951699
2023/06/27 10:51:31.943070737,126.951699
2023/06/27 10:51:32.42964549,126.951699
