time,x,y,z
2023/06/27 09:24:42.40086596,0.0,0.0,0.0
2023/06/27 09:24:42.139886627,0.1,0.0,0.0
2023/06/27 09:24:42.240178505,0.2,0.0,0.0
2023/06/27 09:24:42.340203435,0.30000000000000004,0.0,0.0
2023/06/27 09:24:42.440248350,0.4,0.0,0.0
2023/06/27 09:24:42.540197565,0.5,0.0,0.0
2023/06/27 09:24:42.640421540,0.6,0.0,0.0
2023/06/27 09:24:42.739983887,0.7,0.0,0.0
2023/06/27 09:24:42.839856538,0.7999999999999999,0.0,0.0
2023/06/27 09:24:42.940033049,0.8999999999999999,0.0,0.0
2023/06/27 09:24:43.39879974,0.9999999999999999,0.0,0.0
2023/06/27 09:24:43.139668289,1.0999999999999999,0.0,0.0
2023/06/27 09:24:43.239928220,1.2,0.0,0.0
2023/06/27 09:24:43.340054022,1.3,0.0,0.0
2023/06/27 09:24:43.440003312,1.4000000000000001,0.0,0.0
2023/06/27 09:24:43.539957479,1.5000000000000002,0.0,0.0
2023/06/27 09:24:43.639811102,1.6000000000000003,0.0,0.0
2023/06/27 09:24:43.739652997,1.7000000000000004,0.0,0.0
2023/06/27 09:24:43.839782182,1.8000000000000005,0.0,0.0
2023/06/27 09:24:43.939908705,1.9000000000000006,0.0,0.0
2023/06/27 09:24:44.40099028,2.0000000000000004,0.0,0.0
2023/06/27 09:24:44.139915762,2.1000000000000005,0.0,0.0
2023/06/27 09:24:44.240041154,2.2000000000000006,0.0,0.0
2023/06/27 09:24:44.340010668,2.3000000000000007,0.0,0.0
2023/06/27 09:24:44.439862331,2.400000000000001,0.0,0.0
2023/06/27 09:24:44.539685711,2.500000000000001,0.0,0.0
2023/06/27 09:24:44.639776794,2.600000000000001,0.0,0.0
2023/06/27 09:24:44.739857957,2.700000000000001,0.0,0.0
2023/06/27 09:24:44.840212150,2.800000000000001,0.0,0.0
2023/06/27 09:24:44.939671830,2.9000000000000012,0.0,0.0
2023/06/27 09:24:45.39829367,3.0000000000000013,0.0,0.0
2023/06/27 09:24:45.139823452,3.1000000000000014,0.0,0.0
2023/06/27 09:24:45.239864836,3.2000000000000015,0.0,0.0
2023/06/27 09:24:45.339749044,3.3000000000000016,0.0,0.0
2023/06/27 09:24:45.439753787,3.4000000000000017,0.0,0.0
2023/06/27 09:24:45.539800748,3.5000000000000018,0.0,0.0
2023/06/27 09:24:45.639747680,3.600000000000002,0.0,0.0
2023/06/27 09:24:45.739341331,3.700000000000002,0.0,0.0
2023/06/27 09:24:45.839587370,3.800000000000002,0.0,0.0
2023/06/27 09:24:45.939775085,3.900000000000002,0.0,0.0
2023/06/27 09:24:46.39695408,4.000000000000002,0.0,0.0
2023/06/27 09:24:46.139859755,4.100000000000001,0.0,0.0
2023/06/27 09:24:46.239841183,4.200000000000001,0.0,0.0
2023/06/27 09:24:46.339847517,4.300000000000001,0.0,0.0
2023/06/27 09:24:46.439720479,4.4,0.0,0.0
2023/06/27 09:24:46.539793663,4.5,0.0,0.0
2023/06/27 09:24:46.639808971,4.6,0.0,0.0
2023/06/27 09:24:46.739621062,4.699999999999999,0.0,0.0
2023/06/27 09:24:46.839693480,4.799999999999999,0.0,0.0
2023/06/27 09:24:46.939699110,4.899999999999999,0.0,0.0
2023/06/27 09:24:47.40071061,4.999999999999998,0.0,0.0
2023/06/27 09:24:47.139913998,5.099999999999998,0.0,0.0
2023/06/27 09:24:47.239994945,5.1999999999999975,0.0,0.0
2023/06/27 09:24:47.339822436,5.299999999999997,0.0,0.0
2023/06/27 09:24:47.439769339,5.399999999999997,0.0,0.0
2023/06/27 09:24:47.539723441,5.4999999999999964,0.0,0.0
2023/06/27 09:24:47.639939604,5.599999999999996,0.0,0.0
2023/06/27 09:24:47.739945175,5.699999999999996,0.0,0.0
2023/06/27 09:24:47.839866733,5.799999999999995,0.0,0.0
2023/06/27 09:24:47.939966510,5.899999999999995,0.0,0.0
2023/06/27 09:24:48.39929456,5.999999999999995,0.0,0.0
2023/06/27 09:24:48.139801285,6.099999999999994,0.0,0.0
2023/06/27 09:24:48.239856684,6.199999999999994,0.0,0.0
2023/06/27 09:24:48.340104681,6.299999999999994,0.0,0.0
2023/06/27 09:24:48.439599813,6.399999999999993,0.0,0.0
2023/06/27 09:24:48.539843866,6.499999999999993,0.0,0.0
2023/06/27 09:24:48.639901260,6.5999999999999925,0.0,0.0
2023/06/27 09:24:48.739869688,6.699999999999992,0.0,0.0
2023/06/27 09:24:48.839928045,6.799999999999992,0.0,0.0
2023/06/27 09:24:48.939915275,6.8999999999999915,0.0,0.0
2023/06/27 09:24:49.39832415,6.999999999999991,0.0,0.0
2023/06/27 09:24:49.139755011,7.099999999999991,0.0,0.0
2023/06/27 09:24:49.239907926,7.19999999999999,0.0,0.0
2023/06/27 09:24:49.339766454,7.29999999999999,0.0,0.0
2023/06/27 09:24:49.439781044,7.39999999999999,0.0,0.0
2023/06/27 09:24:49.539769289,7.499999999999989,0.0,0.0
2023/06/27 09:24:49.639751498,7.599999999999989,0.0,0.0
2023/06/27 09:24:49.739878795,7.699999999999989,0.0,0.0
2023/06/27 09:24:49.839727178,7.799999999999988,0.0,0.0
