time,data
2023/06/27 09:24:35.877591710,0.0
2023/06/27 09:24:35.977092980,0.0
2023/06/27 09:24:36.77160766,0.0
2023/06/27 09:24:36.177563287,0.0
2023/06/27 09:24:36.277612781,0.0
2023/06/27 09:24:36.377293610,0.0
2023/06/27 09:24:36.477274269,0.0
2023/06/27 09:24:36.577279626,0.0
2023/06/27 09:24:36.677164902,0.0
2023/06/27 09:24:36.777244088,0.0
2023/06/27 09:24:36.877048534,0.0
2023/06/27 09:24:36.977109579,0.0
2023/06/27 09:24:37.77136129,0.0
2023/06/27 09:24:37.177244084,0.0
2023/06/27 09:24:37.277245982,0.0
2023/06/27 09:24:37.377279457,0.0
2023/06/27 09:24:37.477293109,0.0
2023/06/27 09:24:37.577368584,0.0
2023/06/27 09:24:37.677182358,0.0
2023/06/27 09:24:37.777207692,0.0
2023/06/27 09:24:37.877335790,0.0
2023/06/27 09:24:37.977321145,0.0
2023/06/27 09:24:38.77299102,0.0
2023/06/27 09:24:38.177253724,0.0
2023/06/27 09:24:38.277229265,0.0
2023/06/27 09:24:38.377339907,0.0
2023/06/27 09:24:38.477234284,0.0
2023/06/27 09:24:38.577305019,0.0
2023/06/27 09:24:38.677285788,0.0
2023/06/27 09:24:38.777238734,0.0
2023/06/27 09:24:38.877294281,0.0
2023/06/27 09:24:38.977255628,0.0
2023/06/27 09:24:39.77160473,0.0
2023/06/27 09:24:39.176963132,0.0
2023/06/27 09:24:39.277382940,0.0
2023/06/27 09:24:39.377265769,0.0
2023/06/27 09:24:39.477270511,0.0
2023/06/27 09:24:39.577238637,0.0
2023/06/27 09:24:39.677275553,0.0
2023/06/27 09:24:39.777224851,0.0
2023/06/27 09:24:39.877254213,0.0
2023/06/27 09:24:39.977299149,0.0
2023/06/27 09:24:40.77295015,0.0
2023/06/27 09:24:40.177287905,0.0
2023/06/27 09:24:40.277406320,0.0
2023/06/27 09:24:40.377394300,0.0
2023/06/27 09:24:40.477235182,0.0
2023/06/27 09:24:40.577351284,0.0
2023/06/27 09:24:40.677308690,0.0
2023/06/27 09:24:40.777333624,0.0
2023/06/27 09:24:40.877282473,0.0
2023/06/27 09:24:40.977288380,0.0
2023/06/27 09:24:41.77292853,0.0
2023/06/27 09:24:41.177366213,0.0
2023/06/27 09:24:41.277324679,0.0
2023/06/27 09:24:41.377186451,0.0
2023/06/27 09:24:41.477285546,0.0
2023/06/27 09:24:41.577263857,0.0
2023/06/27 09:24:41.677320894,0.0
2023/06/27 09:24:41.777152410,0.0
2023/06/27 09:24:41.877100616,0.0
2023/06/27 09:24:41.977088250,0.0
2023/06/27 09:24:42.77232928,0.0
2023/06/27 09:24:42.177133824,0.0
2023/06/27 09:24:42.277141467,0.0
2023/06/27 09:24:42.377269025,0.0
2023/06/27 09:24:42.477186166,0.0
2023/06/27 09:24:42.577249179,0.0
2023/06/27 09:24:42.677541048,0.0
2023/06/27 09:24:42.777214074,0.0
2023/06/27 09:24:42.877016546,0.0
2023/06/27 09:24:42.977140613,0.0
2023/06/27 09:24:43.77066801,0.0
2023/06/27 09:24:43.177056342,0.0
2023/06/27 09:24:43.277216336,0.0
2023/06/27 09:24:43.377293979,0.0
2023/06/27 09:24:43.477307949,0.0
2023/06/27 09:24:43.577083481,0.0
2023/06/27 09:24:43.677141682,0.0
2023/06/27 09:24:43.776983981,0.0
2023/06/27 09:24:43.876585660,0.0
2023/06/27 09:24:43.977083302,0.0
2023/06/27 09:24:44.76956580,0.0
2023/06/27 09:24:44.176998403,0.0
2023/06/27 09:24:44.276852029,0.0
2023/06/27 09:24:44.377141486,0.0
2023/06/27 09:24:44.477052176,0.0
2023/06/27 09:24:44.577047748,0.0
2023/06/27 09:24:44.676914931,0.0
2023/06/27 09:24:44.776954347,0.0
2023/06/27 09:24:44.876888844,0.0
