time,x,y,z
2023/06/27 10:51:26.21146846,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:26.121550592,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:26.221686858,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:26.321620365,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:26.421262528,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:26.521641170,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:26.621362843,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:26.721252070,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:26.821677556,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:26.921730877,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:27.21537532,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:27.121328439,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:27.221407399,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:27.321728618,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:27.421707036,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:27.521748243,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:27.621438464,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:27.721654379,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:27.821487689,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:27.921459271,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:28.21722222,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:28.121705272,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:28.221706985,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:28.321441533,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:28.421741857,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:28.521612124,-12.121402737241333,9.211863908712939,0.0
2023/06/27 10:51:28.621707304,-12.121402737241333,9.211863908712939,0.0
